DAVCNA_ST;MATICNA_ST;OSA_ID;NAZIV;NASLOV;KRAJ;POSTNA_ST;regija;SKD_SIFRA;DEJAVNOST;DEJAVNOST ŠTEVILKA;SKIS;VELIKOST_SUBJEKTA;ST_ZAPOSLENIH;ST_ZAPOSLENIH<10;ST_ZAPOSLENIH_MED_10_IN_30;ST_ZAPOSLENIH MED 30 IN 100;ST_ZAPOSLENIH NAD 100;AKTUALNO_LETO;SCENARIJ;DATUM_UVOZA;Prihodki 2018; Prihodki 2017 ;Dobi?ek 2018;Dobi?ek 2017;Osnovna sredstva 2018;Osnovna sredstva 2017;Prejemki iz javnih sredstev 2018;Prejemki iz javnih sredstev 2017;Razlika v prihodkih 2018 ;Razlika v prihodkih 2017;Prihodki 2016;KOMENATR;Prihodki 2015;KOMENTAR1;Dobi?ek 2016;KOMENTAR2;Dobi?ek 2015;KOMENTAR3;Osnovna sredstva 2016;Osnovna sredstva 2015
80266738;5852595;68050813;ZOBOZDRAVSTVO DRGANC - ŠTORMAN d.o.o.;Cesta krških žrtev 43;Krško;8270;8;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;185.540;160.889;78.729;66.657;200195,46;116333,94;106.170,32;93.638,38;79.369,21;67.250,79;165960;165960;157723;157723;56679;56679;48492;1224;78656,72;78390,54
87208644;3526607;68840995;PEDENJPED d.o.o.;Maistrova ulica 22;Lenart v Slovenskih goricah;2230;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;2;DA;NE;NE;NE;2018;1;30.05.2019;184.512;167.086;78.460;73.227;96634,59;96496,44;170.218,06;156.190,67;14.293,88;10.895,14;167272;167272;171054;171054;66086;66086;55009;39934;223616,65;194687,43
80814441;3421988;68824877;ZOBOZDRAVSTVO TURK d.o.o.;Borštnikova ulica 83;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;318.171;331.241;76.999;49.665;133119,79;99433,5;168.799,82;149.093,12;149.370,70;182.148,16;298744;298744;248554;248554;24644;24644;16359;10051;267047,3;97893
74617290;1876350;69085536;CYCLOPET d.o.o.;Martin?eva ulica 30;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;2;30.05.2019;334.377;291.025;75.528;69.632;273255,53;99818,54;36.344,17;58.708,36;298.033,32;232.316,77;273221;273221;22082;22082;54939;54939;19119;27327;140631,99;123765,07
59189487;5054885;22033520;ZDRAVSTVENI DOM DRAVOGRAD;Trg 4. julija 4;Dravograd;2370;2;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.13133;Velikost RS se ne izra?unava;32;NE;NE;DA;NE;2018;1;30.05.2019;1.491.287;1.428.157;88.781;-46.914;596494;627990;1.296.651,07;1.191.978,81;194.635,93;236.178,19;1392031;1392031;1346248;1346248;-95441;-95441;18657;26245;128303,66;93325,21
69460787;3505740;;Dr. Poto?nik d.o.o.;Ziherlova ulica 6;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;6;30.05.2019;224.111;212.572;73.332;44.885;114944,97;85752,21;1.920,00;3.600,00;222.190,50;208.972,00;198882;198882;191778;191778;52234;52234;39534;64422;661695,12;731914,35
71888110;5675057;22033566;MEDICUS PARTNER d.o.o.;Trg svobode 4;Kobarid;5222;5;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;400.562;398.641;7.810;647;169057,26;158564;207.112,89;235.113,28;193.449,30;163.527,72;584814;584814;560862;560862;6819;6819;6457;995456;1227702,99;1051269
59046872;3450384;68836373;M-MEDIKO, d.o.o.;Cesta 9. avgusta 8 B;Zagorje ob Savi;1410;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;176.427;171.137;73.208;71.389;95578,66;123887,08;70.272,93;45.767,36;106.154,02;125.369,27;156147;156147;147276;147276;65428;65428;65863;83207;291713,45;244659,4
89999584;7125062;69172862;ORDINACIJA GAŠPERLIN DOVNIK d.o.o.;Jenkova ulica 20;Celje;3000;3;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;346.212;95.970;71.834;24.048;136679,39;66671,38;195.568,91;0;150.642,96;95.969,90;14433;14433;0;0;3003;3003;0;94748;302091,17;264534,25
28106881;3366995;;MODRI ZOB d.o.o.;Ukmarjeva ulica 6;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;6;DA;NE;NE;NE;2018;6;30.05.2019;526.731;443.863;70.419;10.848;760805,62;595649,34;0;0;526.730,80;443.863,00;356899;356899;349352;349352;65528;65528;64422;6758;607167,35;455978
52013430;5683106;22033564;ZD Rade?e;Ulica OF 8;Rade?e;1433;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.13133;Velikost RS se ne izra?unava;19;NE;DA;NE;NE;2018;1;30.05.2019;1.120.512;968.551;52.228;-4.389;1596176;1535856;936.961,84;831.351,69;183.550,16;137.199,31;1088257;1088257;1010153;1010153;56116;56116;53840;26300;258407,67;279186,18
64747344;1932675;68027517;OFTAMED d.o.o.;Ulica Moše Pijada 21 B;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Majhne enote;7;DA;NE;NE;NE;2018;1;30.05.2019;920.315;856.511;70.155;54.736;1322234,14;1326134,07;545.987,84;516.280,20;374.326,75;340.231,20;833952;833952;834196;834196;54302;54302;53137;234368;381332,95;344372,36
46465944;6173349;69125608;X - DENT d.o.o.;Ulica oktobrske revolucije 11;Izola - Isola;6310;6;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;6;DA;NE;NE;NE;2018;2;30.05.2019;325.137;308.164;68.094;91.316;561561,92;613327,55;6.536,23;9.139,06;318.600,88;299.025,04;320550;320550;286371;286371;85592;85592;70219;45736;115712,45;78540
31259707;3309380;68711679;Vurcer d.o.o.;Mladinska ulica 18;Radenci;9252;9;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;195.275;176.399;66.667;117.317;91181,26;141585,43;47.015,31;46.006,51;148.259,97;130.392,57;167578;167578;165905;165905;105728;105728;97341;1352786;1776874,89;1436299
67164862;3272567;68907008;Fizioterapija Grosuplje d.o.o.;Brezje pri Grosupljem 70;Grosuplje;1290;1;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;1;30.05.2019;180.117;172.426;50.409;37.051;118733,9;139941,82;1.893,50;2.500,00;178.223,75;169.926,42;151468;151468;105185;105185;1325;1325;-18445;288;19028,93;7832
26387085;5782791;22033684;SIMED d.o.o.;Finžgarjeva ulica 4;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Majhne enote;9;DA;NE;NE;NE;2018;1;30.05.2019;1.175.012;1.120.852;66.180;62.923;2180695,56;1775819,87;434.039,07;516.602,86;740.973,22;604.249,57;947393;947393;656329;656329;40995;40995;48701;58347;161529,01;169845
61819549;1353896;22033390;ORTODONTIJA, ZOBOZDRAVSTVO VRBI? d.o.o.;Cesta v Mestni log 55;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;209.124;174.490;64.831;32.892;131741,99;95217,2;156.727,04;145.417,80;52.396,78;29.072,33;179187;179187;188167;188167;26237;26237;67950;128596;400829,42;336059
48803901;1876252;68016022;DERMATOLOGIJA BARTENJEV - ROGL d.o.o.;Der?eva ulica 35;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;7;DA;NE;NE;NE;2018;1;30.05.2019;785.890;658.065;64.255;73.022;440278,66;418652,94;209.345,37;218.672,77;576.544,31;439.392,71;681680;681680;628927;628927;80856;80856;18705;-11118;1470722,75;1698970
89918959;2134861;68105633;MEDICINSKI CENTER ŽELJKO HALAPIJA d.o.o. Sevnica;Trg svobode 14;Sevnica;8290;8;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;360.049;328.110;563.766;547.338;620876,01;612752,27;189.653,15;157.027,37;170.395,72;171.082,39;336001;336001;319438;319438;550097;550097;529401;242355;8825317;8759893
74904574;3310566;69112985;MG d.o.o.;Ulica Nikole Tesle 3;Šempeter pri Gorici;5290;5;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;2;30.05.2019;308.933;282.924;62.800;58.682;92278,73;90000,26;42.076,81;42.776,10;266.855,81;240.147,74;233523;233523;214252;214252;28619;28619;28882;150292;935332,66;1533162,35
50053396;2342138;68888066;KALLISTE d.o.o.;Pernetova ulica 1;Trzin;1236;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;1;30.05.2019;424.598;401.239;62.016;57.829;228215,88;274841,86;0;0;424.597,90;401.238,59;432724;432724;454241;454241;53253;53253;50874;230029;340115,73;287880
63667410;5628662;45865225;MAJA FORTUNAT S.P.;Ferrarska ulica 8;Koper - Capodistria;6000;6;Q86.909;Druge zdravstvene dejavnosti;6;S.14100;Mikro enote;3;DA;NE;NE;NE;2018;5;30.05.2019;166.848;145.142;21.241;4.335;298116,98;302888;590;250;166.257,93;144.892,28;155221;155221;131952;131952;10335;10335;5319;72502;281075,63;253861
45345104;2333767;68495933;LEGAT DENT d.o.o.;Cesta na polje 2;Log pri Brezovici;1358;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;8;DA;NE;NE;NE;2018;1;30.05.2019;553.565;453.390;61.982;12.047;276362,99;192873,66;94.092,43;83.738,70;459.472,64;369.651,05;425090;425090;341021;341021;14070;14070;34779;-279;7274,76;7574,76
84003677;3127664;68779079;DOM BRIGITA, BRIGITA BEZNEC S.P.;Puconci 237;Puconci;9201;9;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.14100;Mikro enote;5;DA;NE;NE;NE;2018;2;30.05.2019;176.985;180.083;5.218;4.951;332437,98;346402,36;12.139,48;13.607,66;164.845,82;166.475,75;166687;166687;151342;151342;5324;5324;1099;24375;74834,3;49689,94
47284137;5762723;22033687;INTERMED d.o.o.;Ašker?eva ulica 7;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;60.306;78.635;61.852;39.177;141349,77;108396,39;200.560,09;180.614,59;-140.254,56;-101.979,95;69522;69522;59392;59392;32452;32452;15977;17355;67234,35;75103,85
38732289;5693764;22033700;GULIVER, d.o.o.;Grobelno - del 114;Grobelno;3231;3;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;185.383;184.190;35.336;36.547;85216,87;99894,16;21.226,80;22.229,38;164.156,51;161.960,35;202693;202693;212226;212226;39087;39087;38381;41738;251938,37;89245
99265656;6072488;68930421;DIDENT d.o.o.;Stara cesta 10;Škofja Loka;4220;4;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;157.931;122.880;60.599;23.136;90028,56;84885,4;76.472,58;70.261,31;81.458,26;52.618,65;133416;133416;127625;127625;20183;20183;18203;300211;404477,91;354108,24
50331701;5746833;22033569;MEDIACOM Kranj, d.o.o.;Bleiweisova cesta 6;Kranj;4000;4;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;185.660;165.788;60.466;44.621;175643;180613;164.107,49;146.628,12;21.552,51;19.159,88;168040;168040;162412;162412;40065;40065;53901;22493;86974,77;75027
41947606;6043950;68942217;ZDRAVSTVO BERI?, d.o.o.;Osojnikova cesta 9;Ptuj;2250;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;2;30.05.2019;329.409;326.838;60.466;69.535;84002,59;93213,03;306.232,53;296.857,15;23.176,89;29.981,16;336485;336485;284349;284349;86882;86882;52193;151188;263705,41;262223,58
76270181;1121995;23459864;AERODENT d.o.o.;Brigadirska cesta 16;Vrhnika;1360;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;1;30.05.2019;212.332;204.771;-3.548;21.370;106312,82;127917,76;51.771,35;55.128,64;160.561,07;149.642,53;132726;132726;112346;112346;19791;19791;26411;27696;69355,84;45277,38
55170218;5639948;22033709;OPHTACOM d.o.o.;Metelkova ulica 15;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;375.688;389.554;60.302;53.118;186581,59;191552,2;130.621,18;139.330,36;245.066,33;250.224,00;355812;355812;358470;358470;49094;49094;66288;116309;327955,5;278185,31
54489300;6136494;68956901;Ordinacija Klelija Hrovati? d.o.o.;Slomškova ulica 35;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;139.620;134.580;59.566;40.798;83012,31;65788,98;101.924,18;99.423,33;37.696,27;35.156,64;118481;118481;106017;106017;20854;20854;13749;192058;290944,22;348298
39627144;6249922;68968422;MATRIKS V&R d.o.o.;Trg maršala Tita 7;Tolmin;5220;5;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;213.552;185.913;8.644;-8.638;32042,16;17896,64;54.499,18;54.499,18;159.052,73;131.414,25;197051;197051;191095;191095;1522;1522;7452;43878;80070,71;84090
59064056;2316501;;PZC d.o.o.;Trg svobode 4;Kobarid;5222;5;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;6;30.05.2019;387.314;438.551;59.159;61.626;99521,88;110515,31;321,98;1.926,20;386.992,30;436.624,82;391284;391284;333657;333657;37496;37496;32268;64437;157078,47;101022
72475056;6118887;68987416;MAMELON d.o.o.;Plese 2;Murska Sobota;9000;9;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;2;30.05.2019;213.189;206.411;58.736;28.088;93767,72;63904,65;58.810,38;49.115,35;154.378,23;157.295,64;201033;201033;203831;203831;19630;19630;13465;19119;106947,24;35217,75
58437916;1887947;;MEDIOLABOR d.o.o.;Kamnikarjeva ulica 19;Škofljica;1291;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;6;30.05.2019;196.255;181.164;86.386;78.376;165290,46;175571,52;44.488,02;34.966,77;151.767,24;146.197,66;168822;168822;155776;155776;73625;73625;71819;-11370;279332,04;268115
77976169;5359279;68284815;BONIS, d.o.o. Ljubljana;Tržaška cesta 15;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;2;DA;NE;NE;NE;2018;1;30.05.2019;255.942;206.279;58.549;4.210;156595,82;89791,28;79.815,37;53.943,35;176.127,01;152.335,44;176417;176417;157387;157387;-36523;-36523;-59872;-40242;290349,25;217044
80682278;3870308;69179225;PARACELZUS d.o.o.;Kersnikova ulica 19;Celje;3000;3;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;249.648;193.988;58.336;51.031;841622,77;599921,46;18.303,79;13.082,00;231.343,93;180.905,65;154967;154967;131546;131546;43069;43069;33337;26411;194927,02;197594
20266081;6856365;;QUALITY CLINICS SMILING HEALTH d.o.o.;Prvomajska ulica 23;Nova Gorica;5000;5;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;12;NE;DA;NE;NE;2018;6;30.05.2019;1.367.313;961.226;57.851;19.077;89733,64;62709,15;2.706,00;0;1.364.606,83;961.225,88;246966;246966;0;0;-174725;-174725;-14028;321482;353717,71;345046
34100644;6376401;68989839;GINEKOMED FORUM d.o.o.;Cankarjeva ulica 6 D;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;2;30.05.2019;503.663;260.470;52.294;42.883;125047,32;94160,11;360.931,20;242.566,26;142.731,61;17.903,38;259108;259108;266094;266094;41421;41421;34155;89083;238816,82;164392,13
25478591;1618989;;ADDA d.o.o.;Alpska cesta 62;Lesce;4248;4;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;6;30.05.2019;147.112;114.646;17.048;13.157;51494,87;44889,69;0;0;147.112,11;114.645,68;92816;92816;102346;102346;11529;11529;11120;251372;267510,69;279314
32799411;2245876;68218178;OPTOMED d.o.o.;Stara cesta 16;Škofja Loka;4220;4;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;251.737;265.254;149.520;122.589;193002,77;175412,75;104.979,73;99.619,88;146.757,48;165.634,35;144468;144468;124263;124263;93335;93335;95090;240089;2696802;2421965
50555022;6164307;68946170;O?ESNI CENTER HUDOVERNIK, d.o.o.;Gozdna ulica 2 C;Ho?e;2311;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;166.940;184.880;51.604;37.795;145289,5;163611,57;100.202,53;101.233,18;66.737,82;83.646,71;158723;158723;141929;141929;23970;23970;14945;108026;207065,5;158118
70370508;5347114;22033438;MEDUR d.o.o.;Kotnikova ulica 29;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;6;DA;NE;NE;NE;2018;1;30.05.2019;525.571;520.445;51.252;53.587;315327,18;248304,9;318.188,41;353.958,67;207.382,24;166.485,97;531499;531499;494787;494787;88954;88954;83207;0;;
53435354;2042061;68910193;O2 MED d.o.o.;Tehnološki park 21;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Majhne enote;8;DA;NE;NE;NE;2018;1;30.05.2019;1.222.095;1.115.578;50.118;51.861;1020934,74;532137,79;7.241,98;2.250,22;1.214.853,28;1.113.327,53;1066845;1066845;682777;682777;54337;54337;54413;50874;246815;246108,63
33771251;2260743;68301613;DENTAL CENTER, d.o.o.;Cankarjeva ulica 23 A;Maribor;2000;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;245.408;208.445;50.079;46.805;86857,57;79410,19;44.486,11;38.927,46;200.922,14;169.517,66;204754;204754;198888;198888;44361;44361;43878;546702;857172,78;795379,89
99343738;3396045;68841167;LEP NASMEH d.o.o.;Potr?eva cesta 33;Ptuj;2250;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;1;30.05.2019;308.433;124.949;49.518;36.795;113893,48;73077,64;81.053,63;69.666,38;227.379,65;55.282,13;117477;117477;113802;113802;29145;29145;22048;68413;203602,02;130175
85919748;5630748;45016070;TOMAŽ ŠTER S.P.;Frankovo naselje 128;Škofja Loka;4220;4;Q86.909;Druge zdravstvene dejavnosti;6;S.14100;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;168.052;134.407;12.006;9.613;38204,25;37028,96;28.727,81;23.594,01;139.324,46;110.813,26;142281;142281;165062;165062;11438;11438;10846;529401;600550,39;591673
90370325;6373356;;ZZAD d.o.o.;Zaloška cesta 155;Ljubljana;1000;1;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;6;30.05.2019;138.514;128.090;47.600;36.618;207243,14;221977,16;70;12;138.444,00;128.078,00;131941;131941;63965;63965;28960;28960;28141;98466;692935,69;712646
80456235;3442071;69184830;FIZIO ENIGMA, d.o.o.;Prešernova cesta 22 D;Velenje;3320;3;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;2;30.05.2019;176.963;157.484;169.270;120.877;311664,78;273539,29;40.036,24;42.364,85;136.926,56;115.119,44;152023;152023;128824;128824;97406;97406;72502;57521;2719184;2515127
85873098;7167563;69197579;Ordinacija dentalne medicine d.o.o.;Peri?eva ulica 31;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;2;DA;NE;NE;NE;2018;2;30.05.2019;360.817;300.165;48.479;45.901;127745,73;148039,25;0;0;360.816,97;300.164,97;23123;23123;0;0;2088;2088;0;34155;87604,03;74958,6
25059459;5626943;45027581;EURODENTES CENTER d.o.o.;Koroška cesta 105 A;Maribor;2000;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;285.038;234.134;47.672;31.132;125456,48;106359,07;0;0;285.038,08;234.133,96;249273;249273;290527;290527;38278;38278;41378;151854;211046,36;182402,18
40494217;3276368;68931613;HumanikDent d.o.o.;Smre?nikovo 20;Mežica;2392;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;275.398;251.647;47.272;36.886;84660,01;64448,99;94.013,60;86.643,35;181.384,13;165.003,20;236700;236700;212605;212605;36287;36287;35528;259566;420931,13;344259
95662944;6259014;;HomeOgarden d.o.o.;Kašeljska cesta 144;Ljubljana - Polje;1260;1;Q86.901;Alternativne oblike zdravljenja;1;S.11002;Majhne enote;6;DA;NE;NE;NE;2018;6;30.05.2019;576.090;770.136;47.271;30.590;675535,51;734401,38;2.876,89;2.883,92;573.213,35;767.252,55;804023;804023;596855;596855;15768;15768;6758;166003;310718,74;291606
15422291;3665160;68955376;MEDENS d.o.o.;Savinjska cesta 6;Mozirje;3330;3;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;147.298;137.772;46.589;32.782;175996,93;72048,39;58.458,51;67.309,89;88.839,00;70.462,26;144081;144081;136271;136271;25092;25092;13090;68115;147559,87;150702
33993424;1490435;;Medicina dela, prometa in športa d.o.o.;Cesta zmage 1;Zagorje ob Savi;1410;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;6;30.05.2019;272.540;234.249;45.089;40.425;128428,37;122476,52;53.470,67;54.100,30;219.069,31;180.148,76;234397;234397;225037;225037;37060;37060;29554;127566;233609,87;169079
91854997;3928381;;DC ZOBEK d.o.o.;Cankarjeva ulica 58;Radovljica;4240;4;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;6;30.05.2019;206.585;309.418;45.030;76.199;252084,06;302100,03;38.792,15;42.338,38;167.793,18;267.079,85;335290;335290;315249;315249;67218;67218;38006;51051;92855,78;88908
37246453;1957694;68707501;ZDRAVI ZOBJE, d.o.o.;Ulica heroja Nandeta 37;Maribor;2000;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;1;30.05.2019;332.166;239.309;45.004;15.970;176059,12;168468,24;55.519,67;48.309,07;276.646,10;190.999,86;185396;185,395.63;166216; 166,215.82;1319;1,319.37;8712;264303;333309,96;291464,07
41957873;2342910;68707118;NEVROMED d.o.o.;Ljubljanska cesta 11;Velenje;3320;3;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;201.518;167.722;44.919;22.225;68870,75;45594,03;131.398,48;126.955,39;70.119,13;40.766,56;162748;162748;161105;161105;37899;37899;52732;771506;1065323,33;995709,17
96095008;3985555;;AMBULANTE DOKTOR LOVŠE, d.o.o.;Ulica Roberta Kukovca 15;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;6;30.05.2019;453.497;351.144;42.566;39.579;179789,73;117453,48;68.842,21;62.352,29;384.655,21;288.791,56;306083;306083;329956;329956;37833;37833;36930;2185767;3159467,96;2990606
79974503;3441440;68955378;Le SKUPAJ, d.o.o.;Gub?eva cesta 22;Radenci;9252;9;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;2;30.05.2019;173.826;158.203;39.269;23.283;72418,78;61912,46;94.900,18;109.882,98;78.925,95;48.320,31;175117;175117;169045;169045;18893;18893;15876;40951;89277,11;94773,79
85224243;2020602;68068322;BOKADENT d.o.o.;Trg 58 A;Prevalje;2391;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;154.966;137.646;38.956;35.240;77939,96;72010,51;50.534,54;46.995,84;104.431,16;90.650,41;135427;135427;148123;148123;29061;29061;16998;116028;244175;208822
99478048;1447467;;MAX MEDICO d.o.o.;Kersnikova ulica 5;Ljubljana;1000;1;Q86.901;Alternativne oblike zdravljenja;1;S.11002;Mikro enote;5;DA;NE;NE;NE;2018;6;30.05.2019;118.989;145.192;37.209;67.729;279646,69;243723,33;0;0;118.988,67;145.191,66;183773;183773;182369;182369;63084;63084;26300;4601;502707,27;503053
92891110;3332055;68704698;J.DENS, d.o.o.;Plintovec 7 B;Zgornja Kungota;2201;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;191.060;171.691;37.005;30.806;60473,3;62952,23;50.606,32;42.005,89;140.454,11;129.684,95;169250;169250;142843;142843;30417;30417;27696;98787;183734,57;138562
46783091;2316064;68269744;MEL DENT d.o.o.;Ulica Juleta Gabrovška 19;Kranj;4000;4;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;318.952;262.745;36.535;24.373;105381,02;97146,01;97.187,34;68.072,39;221.765,11;194.672,74;243702;243702;239131;239131;24167;24167;39487;97393;432203,03;450730
